timestamp,signal_id,cycle,approach,C,EVU_raw,EVU_smooth,queue_len,arrival_rate,emergency,D,W,W_norm,Dprime,G_allocated,order_1,order_2,order_3,order_4,t_start,t_end,intergreen_L,T_base,G_min,G_max,alpha_up,alpha_down,beta,W_th,delta,T_alloc
2025-09-19T23:28:23.717924,SIGNAL_001,0,N,90.0,2.2,1.7600000000000002,0.0,3600.0,0,0.17600000000000002,0.0,0.0,0.17600000000000002,20.4999997722219,N,E,S,W,0.0,20.4999997722219,2.0,90.0,3.0,60.0,0.8,0.25,0.6,45.0,0.15,10.0
2025-09-19T23:28:23.717924,SIGNAL_001,0,E,90.0,2.2,1.7600000000000002,0.0,3600.0,0,0.17600000000000002,0.0,0.0,0.17600000000000002,20.4999997722219,N,E,S,W,22.4999997722219,42.9999995444438,2.0,90.0,3.0,60.0,0.8,0.25,0.6,45.0,0.15,10.0
2025-09-19T23:28:23.717924,SIGNAL_001,0,S,90.0,2.2,1.7600000000000002,0.0,3600.0,0,0.17600000000000002,0.0,0.0,0.17600000000000002,20.4999997722219,N,E,S,W,44.9999995444438,65.49999931666571,2.0,90.0,3.0,60.0,0.8,0.25,0.6,45.0,0.15,10.0
2025-09-19T23:28:23.717924,SIGNAL_001,0,W,90.0,2.2,1.7600000000000002,0.0,3600.0,0,0.17600000000000002,0.0,0.0,0.17600000000000002,20.4999997722219,N,E,S,W,67.49999931666571,87.9999990888876,2.0,90.0,3.0,60.0,0.8,0.25,0.6,45.0,0.15,10.0
2025-09-19T23:28:23.793950,SIGNAL_001,1,N,90.0,5.4,4.672000000000001,0.0,54116.824695311,0,0.46720000000000006,0.0,0.0,0.46720000000000006,20.499999772222104,N,E,S,W,0.0,20.499999772222104,2.0,90.0,3.0,60.0,0.8,0.25,0.6,45.0,0.15,10.0
2025-09-19T23:28:23.793950,SIGNAL_001,1,E,90.0,5.4,4.672000000000001,0.0,54116.824695311,0,0.46720000000000006,0.0,0.0,0.46720000000000006,20.499999772222104,N,E,S,W,22.499999772222104,42.99999954444421,2.0,90.0,3.0,60.0,0.8,0.25,0.6,45.0,0.15,10.0
2025-09-19T23:28:23.793950,SIGNAL_001,1,S,90.0,5.4,4.672000000000001,0.0,54116.824695311,0,0.46720000000000006,0.0,0.0,0.46720000000000006,20.499999772222104,N,E,S,W,44.99999954444421,65.4999993166663,2.0,90.0,3.0,60.0,0.8,0.25,0.6,45.0,0.15,10.0
2025-09-19T23:28:23.793950,SIGNAL_001,1,W,90.0,5.4,4.672000000000001,0.0,54116.824695311,0,0.46720000000000006,0.0,0.0,0.46720000000000006,20.499999772222104,N,E,S,W,67.4999993166663,87.99999908888842,2.0,90.0,3.0,60.0,0.8,0.25,0.6,45.0,0.15,10.0
2025-09-19T23:28:23.869152,SIGNAL_001,2,N,90.0,8.6,7.8144,2.5500000000000003,52222.98246419944,0,0.78144,2.5500000000000003,1.0,1.38144,30.404019244759276,N,E,S,W,0.0,30.404019244759276,2.0,90.0,3.0,60.0,0.8,0.25,0.6,45.0,0.15,10.0
2025-09-19T23:28:23.869152,SIGNAL_001,2,E,90.0,8.6,7.8144,0.0,52222.98246419944,0,0.78144,0.0,0.0,0.78144,17.198659948043122,N,E,S,W,32.404019244759276,49.6026791928024,2.0,90.0,3.0,60.0,0.8,0.25,0.6,45.0,0.15,10.0
2025-09-19T23:28:23.869152,SIGNAL_001,2,S,90.0,8.6,7.8144,0.0,52222.98246419944,0,0.78144,0.0,0.0,0.78144,17.198659948043122,N,E,S,W,51.6026791928024,68.80133914084553,2.0,90.0,3.0,60.0,0.8,0.25,0.6,45.0,0.15,10.0
2025-09-19T23:28:23.869152,SIGNAL_001,2,W,90.0,8.6,7.8144,0.0,52222.98246419944,0,0.78144,0.0,0.0,0.78144,17.198659948043122,N,E,S,W,70.80133914084553,87.99999908888864,2.0,90.0,3.0,60.0,0.8,0.25,0.6,45.0,0.15,10.0
2025-09-19T23:28:23.944434,SIGNAL_001,3,N,90.0,10.8,10.20288,0.0,40988.739482403296,0,1.020288,0.0,0.0,1.020288,20.49999977222217,N,E,S,W,0.0,20.49999977222217,2.0,90.0,3.0,60.0,0.8,0.25,0.6,45.0,0.15,10.0
